route_id,direction,stop_id
1,"North Bound",1577
1,"North Bound",1564
1,"North Bound",1542
1,"North Bound",1537
1,"North Bound",1535
1,"North Bound",1536
1,"North Bound",1539
1,"North Bound",1543
1,"North Bound",1540
1,"North Bound",1541
1,"North Bound",1538
1,"North Bound",12713
1,"North Bound",17046
1,"North Bound",1108
1,"North Bound",4732
1,"North Bound",77
1,"North Bound",80
1,"North Bound",9188
1,"North Bound",17680
1,"North Bound",15385
1,"North Bound",14209
1,"North Bound",14757
1,"North Bound",1563
1,"North Bound",1562
1,"North Bound",16119
1,"North Bound",1560
1,"North Bound",15314
1,"North Bound",1558
1,"North Bound",1557
1,"North Bound",1556
1,"North Bound",17679
1,"North Bound",1552
1,"North Bound",1551
1,"North Bound",1550
1,"North Bound",1549
1,"North Bound",1548
1,"North Bound",1547
1,"North Bound",1546
1,"North Bound",1545
1,"North Bound",1544
1,"North Bound",1555
1,"North Bound",1554
1,"North Bound",1581
1,"North Bound",1579
1,"North Bound",1578
1,"North Bound",14760
1,"North Bound",1575
1,"North Bound",1573
1,"North Bound",1570
1,"North Bound",15313
1,"North Bound",1568
1,"North Bound",1567
1,"North Bound",1566
1,"North Bound",1565
1,"North Bound",1583
1,"North Bound",1582
1,"North Bound",1584
1,"North Bound",15312
1,"North Bound",14485
1,"North Bound",1574
1,"North Bound",1580
1,"North Bound",75
1,"South Bound",1594
1,"South Bound",1606
1,"South Bound",1614
1,"South Bound",1616
1,"South Bound",1629
1,"South Bound",1634
1,"South Bound",1636
1,"South Bound",1635
1,"South Bound",1632
1,"South Bound",1628
1,"South Bound",1631
1,"South Bound",1627
1,"South Bound",1633
1,"South Bound",9188
1,"South Bound",5009
1,"South Bound",14210
1,"South Bound",6351
1,"South Bound",13155
1,"South Bound",6350
1,"South Bound",6349
1,"South Bound",70
1,"South Bound",71
1,"South Bound",72
1,"South Bound",1590
1,"South Bound",1592
1,"South Bound",15956
1,"South Bound",1595
1,"South Bound",1596
1,"South Bound",1598
1,"South Bound",16014
1,"South Bound",17243
1,"South Bound",1602
1,"South Bound",1603
1,"South Bound",1604
1,"South Bound",1605
1,"South Bound",1607
1,"South Bound",1608
1,"South Bound",1609
1,"South Bound",1610
1,"South Bound",1611
1,"South Bound",1612
1,"South Bound",1613
1,"South Bound",1617
1,"South Bound",1618
1,"South Bound",1619
1,"South Bound",1620
1,"South Bound",1621
1,"South Bound",1622
1,"South Bound",1623
1,"South Bound",1624
1,"South Bound",1625
1,"South Bound",1626
1,"South Bound",1588
1,"South Bound",1589
1,"South Bound",1587
1,"South Bound",1599
1,"South Bound",1597
1,"South Bound",1586
1,"South Bound",1615
1,"South Bound",1591
1,"South Bound",73
1,"South Bound",16181
1,"South Bound",15900
1,"South Bound",15899
2,"North Bound",14483
2,"North Bound",17057
2,"North Bound",7137
2,"North Bound",1514
2,"North Bound",14458
2,"North Bound",15432
2,"North Bound",14019
2,"North Bound",14021
2,"North Bound",14885
2,"North Bound",14020
2,"North Bound",15433
2,"North Bound",4883
2,"North Bound",4884
2,"North Bound",15482
2,"North Bound",9188
2,"North Bound",2505
2,"North Bound",2504
2,"North Bound",2503
2,"North Bound",15148
2,"North Bound",2501
2,"North Bound",15164
2,"North Bound",2499
2,"North Bound",2498
2,"North Bound",2506
2,"North Bound",1646
2,"North Bound",1645
2,"North Bound",1638
2,"North Bound",1639
2,"North Bound",1644
2,"North Bound",1643
2,"North Bound",1642
2,"North Bound",587
2,"North Bound",15393
2,"North Bound",756
2,"North Bound",754
2,"North Bound",755
2,"North Bound",5040
2,"North Bound",5039
2,"North Bound",5038
2,"North Bound",5037
2,"North Bound",1121
2,"North Bound",1123
2,"North Bound",1122
2,"North Bound",14510
2,"North Bound",14160
2,"North Bound",5013
2,"North Bound",1115
2,"North Bound",1439
2,"North Bound",15052
2,"North Bound",1438
2,"North Bound",1117
2,"North Bound",1437
2,"North Bound",1113
2,"North Bound",1515
2,"North Bound",1513
2,"North Bound",15497
2,"South Bound",4872
2,"South Bound",7175
2,"South Bound",15431
2,"South Bound",14032
2,"South Bound",15428
2,"South Bound",15430
2,"South Bound",15429
2,"South Bound",4871
2,"South Bound",4870
2,"South Bound",14645
2,"South Bound",2555
2,"South Bound",2556
2,"South Bound",2557
2,"South Bound",2558
2,"South Bound",2559
2,"South Bound",2560
2,"South Bound",2561
2,"South Bound",2562
2,"South Bound",2554
2,"South Bound",1527
2,"South Bound",1533
2,"South Bound",1528
2,"South Bound",1529
2,"South Bound",1525
2,"South Bound",1530
2,"South Bound",15671
2,"South Bound",591
2,"South Bound",590
2,"South Bound",589
2,"South Bound",760
2,"South Bound",759
2,"South Bound",5033
2,"South Bound",5034
2,"South Bound",5035
2,"South Bound",5036
2,"South Bound",1103
2,"South Bound",1102
2,"South Bound",1101
2,"South Bound",14510
2,"South Bound",14160
2,"South Bound",5005
2,"South Bound",1431
2,"South Bound",1429
2,"South Bound",1423
2,"South Bound",1427
2,"South Bound",1430
2,"South Bound",1425
2,"South Bound",1656
2,"South Bound",1658
2,"South Bound",1421
2,"South Bound",14509
3,"North Bound",1577
3,"North Bound",7494
3,"North Bound",7491
3,"North Bound",7493
3,"North Bound",2180
3,"North Bound",2166
3,"North Bound",2150
3,"North Bound",2104
3,"North Bound",2105
3,"North Bound",2185
3,"North Bound",582
3,"North Bound",15282
3,"North Bound",2103
3,"North Bound",584
3,"North Bound",17397
3,"North Bound",2181
3,"North Bound",2179
3,"North Bound",2178
3,"North Bound",2171
3,"North Bound",2170
3,"North Bound",2168
3,"North Bound",2169
3,"North Bound",2167
3,"North Bound",2165
3,"North Bound",2164
3,"North Bound",2161
3,"North Bound",2160
3,"North Bound",2159
3,"North Bound",2158
3,"North Bound",2157
3,"North Bound",2156
3,"North Bound",2155
3,"North Bound",2154
3,"North Bound",2153
3,"North Bound",2152
3,"North Bound",2151
3,"North Bound",2149
3,"North Bound",2148
3,"North Bound",2145
3,"North Bound",15486
3,"North Bound",2143
3,"North Bound",2142
3,"North Bound",2141
3,"North Bound",2140
3,"North Bound",2139
3,"North Bound",2138
3,"North Bound",2137
3,"North Bound",2136
3,"North Bound",2135
3,"North Bound",2131
3,"North Bound",2130
3,"North Bound",2129
3,"North Bound",2128
3,"North Bound",17381
3,"North Bound",2126
3,"North Bound",2125
3,"North Bound",2124
3,"North Bound",2123
3,"North Bound",2122
3,"North Bound",2121
3,"North Bound",2120
3,"North Bound",2119
3,"North Bound",2118
3,"North Bound",2117
3,"North Bound",2116
3,"North Bound",2115
3,"North Bound",2114
3,"North Bound",2113
3,"North Bound",2112
3,"North Bound",2111
3,"North Bound",2110
3,"North Bound",2109
3,"North Bound",2107
3,"North Bound",2106
3,"North Bound",2132
3,"North Bound",2108
3,"North Bound",2147
3,"North Bound",2146
3,"North Bound",2134
3,"North Bound",2133
3,"North Bound",2162
3,"North Bound",2163
3,"North Bound",14559
3,"North Bound",1581
3,"North Bound",1579
3,"North Bound",1578
3,"North Bound",14760
3,"North Bound",1575
3,"North Bound",1573
3,"North Bound",1567
3,"North Bound",1583
3,"North Bound",1582
3,"North Bound",1584
3,"North Bound",15312
3,"North Bound",1126
3,"North Bound",14485
3,"North Bound",1574
3,"North Bound",1121
3,"North Bound",1123
3,"North Bound",1122
3,"North Bound",1125
3,"North Bound",76
3,"North Bound",2188
3,"North Bound",15241
3,"North Bound",1124
3,"North Bound",1119
3,"North Bound",1580
3,"North Bound",1120
3,"South Bound",1594
3,"South Bound",15739
3,"South Bound",2195
3,"South Bound",2197
3,"South Bound",2201
3,"South Bound",7686
3,"South Bound",2203
3,"South Bound",2219
3,"South Bound",2265
3,"South Bound",2264
3,"South Bound",2266
3,"South Bound",17079
3,"South Bound",17088
3,"South Bound",597
3,"South Bound",2103
3,"South Bound",596
3,"South Bound",593
3,"South Bound",594
3,"South Bound",2193
3,"South Bound",2194
3,"South Bound",2196
3,"South Bound",2198
3,"South Bound",2199
3,"South Bound",17300
3,"South Bound",2202
3,"South Bound",2204
3,"South Bound",2205
3,"South Bound",2208
3,"South Bound",2209
3,"South Bound",2210
3,"South Bound",2211
3,"South Bound",2212
3,"South Bound",2213
3,"South Bound",2214
3,"South Bound",2215
3,"South Bound",2216
3,"South Bound",2217
3,"South Bound",2218
3,"South Bound",2220
3,"South Bound",2221
3,"South Bound",2224
3,"South Bound",2225
3,"South Bound",2226
3,"South Bound",2227
3,"South Bound",2228
3,"South Bound",2229
3,"South Bound",2230
3,"South Bound",2231
3,"South Bound",15537
3,"South Bound",2232
3,"South Bound",2233
3,"South Bound",2234
3,"South Bound",2238
3,"South Bound",2239
3,"South Bound",2240
3,"South Bound",2241
3,"South Bound",2242
3,"South Bound",2243
3,"South Bound",2244
3,"South Bound",2245
3,"South Bound",2246
3,"South Bound",2247
3,"South Bound",17363
3,"South Bound",2249
3,"South Bound",2250
3,"South Bound",2251
3,"South Bound",2252
3,"South Bound",2253
3,"South Bound",2254
3,"South Bound",2255
3,"South Bound",2256
3,"South Bound",2257
3,"South Bound",2258
3,"South Bound",2259
3,"South Bound",2260
3,"South Bound",2262
3,"South Bound",2263
3,"South Bound",2237
3,"South Bound",2261
3,"South Bound",2222
3,"South Bound",2223
3,"South Bound",2235
3,"South Bound",2236
3,"South Bound",2207
3,"South Bound",2206
3,"South Bound",2192
3,"South Bound",1590
3,"South Bound",1592
3,"South Bound",15956
3,"South Bound",1595
3,"South Bound",1596
3,"South Bound",1598
3,"South Bound",1568
3,"South Bound",1588
3,"South Bound",1589
3,"South Bound",1587
3,"South Bound",1597
3,"South Bound",1100
3,"South Bound",1586
3,"South Bound",1103
3,"South Bound",1102
3,"South Bound",1110
3,"South Bound",1105
3,"South Bound",1107
3,"South Bound",1101
3,"South Bound",1591
3,"South Bound",1104
3,"South Bound",14488
3,"South Bound",73
3,"South Bound",1106
3,"South Bound",7732
4,"North Bound",1577
4,"North Bound",1564
4,"North Bound",7629
4,"North Bound",7631
4,"North Bound",2528
4,"North Bound",7630
4,"North Bound",2526
4,"North Bound",2487
4,"North Bound",2461
4,"North Bound",2103
4,"North Bound",2530
4,"North Bound",2524
4,"North Bound",2523
4,"North Bound",2522
4,"North Bound",2521
4,"North Bound",2518
4,"North Bound",2517
4,"North Bound",2516
4,"North Bound",2515
4,"North Bound",2514
4,"North Bound",2513
4,"North Bound",15932
4,"North Bound",14574
4,"North Bound",2510
4,"North Bound",2509
4,"North Bound",2508
4,"North Bound",2507
4,"North Bound",2505
4,"North Bound",2504
4,"North Bound",2503
4,"North Bound",15148
4,"North Bound",2501
4,"North Bound",15164
4,"North Bound",2499
4,"North Bound",2498
4,"North Bound",2497
4,"North Bound",2496
4,"North Bound",2495
4,"North Bound",17572
4,"North Bound",2493
4,"North Bound",2492
4,"North Bound",2490
4,"North Bound",2489
4,"North Bound",2488
4,"North Bound",14573
4,"North Bound",2484
4,"North Bound",2483
4,"North Bound",14572
4,"North Bound",2481
4,"North Bound",17103
4,"North Bound",2479
4,"North Bound",2478
4,"North Bound",2477
4,"North Bound",14952
4,"North Bound",2475
4,"North Bound",2474
4,"North Bound",2473
4,"North Bound",2472
4,"North Bound",2471
4,"North Bound",2470
4,"North Bound",2469
4,"North Bound",2468
4,"North Bound",2467
4,"North Bound",2466
4,"North Bound",2465
4,"North Bound",2464
4,"North Bound",2462
4,"North Bound",2485
4,"North Bound",2506
4,"North Bound",2463
4,"North Bound",2491
4,"North Bound",2519
4,"North Bound",2520
4,"North Bound",1563
4,"North Bound",1562
4,"North Bound",16119
4,"North Bound",1560
4,"North Bound",15314
4,"North Bound",2527
4,"North Bound",1581
4,"North Bound",1579
4,"North Bound",1578
4,"North Bound",14760
4,"North Bound",1575
4,"North Bound",1573
4,"North Bound",1570
4,"North Bound",15313
4,"North Bound",1568
4,"North Bound",1567
4,"North Bound",1566
4,"North Bound",1565
4,"North Bound",1583
4,"North Bound",1582
4,"North Bound",1584
4,"North Bound",15312
4,"North Bound",14485
4,"North Bound",1574
4,"North Bound",76
4,"North Bound",1105
4,"North Bound",2188
4,"North Bound",15241
4,"North Bound",1580
4,"North Bound",14482
4,"North Bound",15003
4,"North Bound",2532
4,"North Bound",448
4,"South Bound",1594
4,"South Bound",1606
4,"South Bound",2535
4,"South Bound",7686
4,"South Bound",15520
4,"South Bound",7687
4,"South Bound",2533
4,"South Bound",2534
4,"South Bound",13037
4,"South Bound",13034
4,"South Bound",13036
4,"South Bound",3438
4,"South Bound",3441
4,"South Bound",3439
4,"South Bound",3440
4,"South Bound",2573
4,"South Bound",2600
4,"South Bound",2103
4,"South Bound",2530
4,"South Bound",2536
4,"South Bound",2537
4,"South Bound",2538
4,"South Bound",2542
4,"South Bound",2543
4,"South Bound",2544
4,"South Bound",17242
4,"South Bound",2546
4,"South Bound",2547
4,"South Bound",2548
4,"South Bound",2549
4,"South Bound",2550
4,"South Bound",2551
4,"South Bound",2552
4,"South Bound",2553
4,"South Bound",2555
4,"South Bound",2556
4,"South Bound",2557
4,"South Bound",2558
4,"South Bound",2559
4,"South Bound",2560
4,"South Bound",2561
4,"South Bound",2562
4,"South Bound",2563
4,"South Bound",2564
4,"South Bound",2565
4,"South Bound",2566
4,"South Bound",2567
4,"South Bound",2568
4,"South Bound",2570
4,"South Bound",2571
4,"South Bound",2572
4,"South Bound",2574
4,"South Bound",2576
4,"South Bound",2577
4,"South Bound",2578
4,"South Bound",2579
4,"South Bound",2580
4,"South Bound",2581
4,"South Bound",2582
4,"South Bound",2583
4,"South Bound",2584
4,"South Bound",2585
4,"South Bound",17104
4,"South Bound",2587
4,"South Bound",2588
4,"South Bound",17241
4,"South Bound",2590
4,"South Bound",2591
4,"South Bound",2592
4,"South Bound",2593
4,"South Bound",15252
4,"South Bound",2595
4,"South Bound",2596
4,"South Bound",2599
4,"South Bound",2575
4,"South Bound",2554
4,"South Bound",2597
4,"South Bound",2569
4,"South Bound",2540
4,"South Bound",2539
4,"South Bound",2229
4,"South Bound",2230
4,"South Bound",1590
4,"South Bound",1592
4,"South Bound",15956
4,"South Bound",1595
4,"South Bound",1596
4,"South Bound",1598
4,"South Bound",16014
4,"South Bound",17243
4,"South Bound",1602
4,"South Bound",1603
4,"South Bound",1604
4,"South Bound",1605
4,"South Bound",1607
4,"South Bound",1608
4,"South Bound",1609
4,"South Bound",1610
4,"South Bound",1588
4,"South Bound",1589
4,"South Bound",1587
4,"South Bound",1599
4,"South Bound",1597
4,"South Bound",1586
4,"South Bound",1110
4,"South Bound",1105
4,"South Bound",1107
4,"South Bound",1591
4,"South Bound",73
4,"South Bound",1106
4,"South Bound",2532
4,"South Bound",448
4,"South Bound",449
5,"East Bound",11933
5,"East Bound",11935
5,"East Bound",5312
5,"East Bound",10070
5,"East Bound",5315
5,"East Bound",10081
5,"East Bound",5313
5,"East Bound",10071
5,"East Bound",10080
5,"East Bound",5314
5,"East Bound",10078
5,"East Bound",10077
5,"East Bound",10079
5,"East Bound",5311
5,"East Bound",10072
5,"East Bound",10073
5,"East Bound",10082
5,"East Bound",10075
5,"East Bound",10083
5,"East Bound",10069
5,"East Bound",10076
5,"East Bound",10074
5,"East Bound",14139
5,"East Bound",7408
5,"East Bound",7410
5,"East Bound",7412
5,"East Bound",7409
5,"East Bound",7413
5,"East Bound",7411
5,"East Bound",7414
5,"East Bound",10860
5,"East Bound",14884
5,"East Bound",10858
5,"East Bound",10854
5,"East Bound",10861
5,"East Bound",10855
5,"East Bound",10859
5,"East Bound",10856
5,"East Bound",14893
5,"East Bound",10857
5,"East Bound",2603
5,"East Bound",14947
5,"East Bound",7017
5,"East Bound",7016
5,"East Bound",11938
5,"East Bound",11940
5,"East Bound",11946
5,"East Bound",11942
5,"East Bound",11937
5,"East Bound",11927
5,"East Bound",11936
5,"East Bound",11928
5,"East Bound",11949
5,"East Bound",11945
5,"East Bound",11929
5,"East Bound",11939
5,"East Bound",11948
5,"East Bound",11947
5,"East Bound",11943
5,"East Bound",11941
5,"East Bound",11930
5,"East Bound",11944
5,"East Bound",14009
5,"East Bound",11934
5,"East Bound",2265
5,"East Bound",2818
5,"East Bound",2817
5,"East Bound",2819
5,"East Bound",2461
5,"East Bound",2816
5,"East Bound",2266
5,"East Bound",11932
5,"East Bound",7014
5,"East Bound",15253
5,"East Bound",7012
5,"East Bound",7011
5,"East Bound",7010
5,"East Bound",15678
5,"East Bound",7008
5,"East Bound",7007
5,"East Bound",2464
5,"East Bound",2462
5,"East Bound",2463
5,"East Bound",7015
5,"East Bound",11951
5,"East Bound",11950
5,"East Bound",5310
5,"East Bound",5309
5,"East Bound",5308
5,"East Bound",5307
5,"East Bound",5306
5,"East Bound",5305
5,"East Bound",5304
5,"East Bound",10086
5,"East Bound",10084
5,"East Bound",10085
5,"East Bound",7026
5,"East Bound",7021
5,"East Bound",7020
5,"East Bound",7019
5,"East Bound",7018
5,"East Bound",7102
5,"East Bound",7101
5,"East Bound",7100
5,"East Bound",11931
5,"West Bound",12023
5,"West Bound",12021
5,"West Bound",10184
5,"West Bound",10185
5,"West Bound",10187
5,"West Bound",10188
5,"West Bound",10186
5,"West Bound",10193
5,"West Bound",10192
5,"West Bound",10183
5,"West Bound",10190
5,"West Bound",10182
5,"West Bound",10189
5,"West Bound",10191
5,"West Bound",14139
5,"West Bound",10178
5,"West Bound",7221
5,"West Bound",7219
5,"West Bound",7217
5,"West Bound",7220
5,"West Bound",7216
5,"West Bound",7218
5,"West Bound",10179
5,"West Bound",7215
5,"West Bound",10955
5,"West Bound",10962
5,"West Bound",10957
5,"West Bound",10961
5,"West Bound",10960
5,"West Bound",10956
5,"West Bound",10959
5,"West Bound",10963
5,"West Bound",10958
5,"West Bound",2814
5,"West Bound",7066
5,"West Bound",7067
5,"West Bound",12016
5,"West Bound",12014
5,"West Bound",12008
5,"West Bound",12012
5,"West Bound",12017
5,"West Bound",12029
5,"West Bound",12018
5,"West Bound",12028
5,"West Bound",12009
5,"West Bound",12027
5,"West Bound",12015
5,"West Bound",12006
5,"West Bound",12007
5,"West Bound",12011
5,"West Bound",12013
5,"West Bound",12019
5,"West Bound",12026
5,"West Bound",12010
5,"West Bound",14009
5,"West Bound",12022
5,"West Bound",2104
5,"West Bound",2980
5,"West Bound",2981
5,"West Bound",2105
5,"West Bound",2600
5,"West Bound",2982
5,"West Bound",2979
5,"West Bound",12024
5,"West Bound",7068
5,"West Bound",7069
5,"West Bound",7070
5,"West Bound",7071
5,"West Bound",7072
5,"West Bound",7073
5,"West Bound",7074
5,"West Bound",14542
5,"West Bound",7076
5,"West Bound",2596
5,"West Bound",2599
5,"West Bound",2597
5,"West Bound",17701
5,"West Bound",17545
5,"West Bound",12005
5,"West Bound",12004
5,"West Bound",5209
5,"West Bound",5210
5,"West Bound",5211
5,"West Bound",5212
5,"West Bound",17564
5,"West Bound",5214
5,"West Bound",5215
5,"West Bound",5216
5,"West Bound",7222
5,"West Bound",17702
5,"West Bound",17704
5,"West Bound",17703
5,"West Bound",10181
5,"West Bound",10180
5,"West Bound",17710
5,"West Bound",7062
5,"West Bound",7063
5,"West Bound",7064
5,"West Bound",7065
5,"West Bound",12020
5,"West Bound",7210
5,"West Bound",7211
5,"West Bound",12025
6,"North Bound",14483
6,"North Bound",7137
6,"North Bound",1522
6,"North Bound",1519
6,"North Bound",1514
6,"North Bound",5312
6,"North Bound",7040
6,"North Bound",5315
6,"North Bound",7038
6,"North Bound",5313
6,"North Bound",5314
6,"North Bound",5311
6,"North Bound",15391
6,"North Bound",15147
6,"North Bound",2601
6,"North Bound",2603
6,"North Bound",14947
6,"North Bound",4883
6,"North Bound",4884
6,"North Bound",1524
6,"North Bound",1523
6,"North Bound",5040
6,"North Bound",5039
6,"North Bound",5038
6,"North Bound",5037
6,"North Bound",14485
6,"North Bound",1121
6,"North Bound",76
6,"North Bound",2188
6,"North Bound",15241
6,"North Bound",1119
6,"North Bound",1120
6,"North Bound",1521
6,"North Bound",1520
6,"North Bound",1518
6,"North Bound",1517
6,"North Bound",7035
6,"North Bound",7034
6,"North Bound",7033
6,"North Bound",7032
6,"North Bound",7030
6,"North Bound",7029
6,"North Bound",7028
6,"North Bound",7027
6,"North Bound",7026
6,"North Bound",7031
6,"North Bound",1515
6,"North Bound",1513
6,"North Bound",1512
6,"North Bound",1511
6,"North Bound",1510
6,"North Bound",5320
6,"North Bound",5318
6,"North Bound",5317
6,"North Bound",17705
6,"North Bound",3954
6,"North Bound",14222
6,"North Bound",3953
6,"South Bound",4872
6,"South Bound",7175
6,"South Bound",1650
6,"South Bound",1653
6,"South Bound",15309
6,"South Bound",7043
6,"South Bound",7045
6,"South Bound",7046
6,"South Bound",7044
6,"South Bound",7047
6,"South Bound",2815
6,"South Bound",2814
6,"South Bound",4871
6,"South Bound",4870
6,"South Bound",14645
6,"South Bound",1648
6,"South Bound",5033
6,"South Bound",5034
6,"South Bound",5035
6,"South Bound",5036
6,"South Bound",17704
6,"South Bound",1651
6,"South Bound",1652
6,"South Bound",1654
6,"South Bound",1655
6,"South Bound",1649
6,"South Bound",7048
6,"South Bound",7049
6,"South Bound",7050
6,"South Bound",7051
6,"South Bound",7053
6,"South Bound",7054
6,"South Bound",7055
6,"South Bound",7056
6,"South Bound",17710
6,"South Bound",7052
6,"South Bound",1431
6,"South Bound",1429
6,"South Bound",1423
6,"South Bound",1427
6,"South Bound",1430
6,"South Bound",1425
6,"South Bound",1656
6,"South Bound",1658
6,"South Bound",1659
6,"South Bound",1660
6,"South Bound",1661
6,"South Bound",5201
6,"South Bound",5202
6,"South Bound",5203
6,"South Bound",14222
6,"South Bound",1421
6,"South Bound",14224
6,"South Bound",14509
7,"East Bound",199
7,"East Bound",197
7,"East Bound",196
7,"East Bound",162
7,"East Bound",155
7,"East Bound",201
7,"East Bound",5009
7,"East Bound",14210
7,"East Bound",6351
7,"East Bound",74
7,"East Bound",170
7,"East Bound",169
7,"East Bound",168
7,"East Bound",167
7,"East Bound",171
7,"East Bound",181
7,"East Bound",193
7,"East Bound",17279
7,"East Bound",187
7,"East Bound",15170
7,"East Bound",153
7,"East Bound",160
7,"East Bound",6350
7,"East Bound",192
7,"East Bound",6348
7,"East Bound",183
7,"East Bound",6347
7,"East Bound",178
7,"East Bound",191
7,"East Bound",174
7,"East Bound",6349
7,"East Bound",14838
7,"East Bound",164
7,"East Bound",161
7,"East Bound",163
7,"East Bound",165
7,"East Bound",194
7,"East Bound",157
7,"East Bound",159
7,"East Bound",175
7,"East Bound",158
7,"East Bound",190
7,"East Bound",156
7,"East Bound",195
7,"East Bound",154
7,"East Bound",186
7,"East Bound",200
7,"East Bound",189
7,"East Bound",17074
7,"East Bound",198
7,"East Bound",182
7,"East Bound",179
7,"East Bound",172
7,"East Bound",177
7,"East Bound",185
7,"East Bound",188
7,"East Bound",70
7,"East Bound",69
7,"East Bound",17681
7,"East Bound",71
7,"East Bound",72
7,"East Bound",166
7,"East Bound",73
7,"East Bound",16181
7,"East Bound",15900
7,"East Bound",15809
7,"East Bound",6691
7,"East Bound",15785
7,"West Bound",209
7,"West Bound",211
7,"West Bound",212
7,"West Bound",233
7,"West Bound",243
7,"West Bound",250
7,"West Bound",207
7,"West Bound",12713
7,"West Bound",17046
7,"West Bound",1108
7,"West Bound",4732
7,"West Bound",77
7,"West Bound",80
7,"West Bound",6364
7,"West Bound",6361
7,"West Bound",4992
7,"West Bound",6362
7,"West Bound",6363
7,"West Bound",15138
7,"West Bound",234
7,"West Bound",230
7,"West Bound",237
7,"West Bound",228
7,"West Bound",15139
7,"West Bound",239
7,"West Bound",4725
7,"West Bound",14837
7,"West Bound",229
7,"West Bound",235
7,"West Bound",231
7,"West Bound",74
7,"West Bound",226
7,"West Bound",215
7,"West Bound",223
7,"West Bound",220
7,"West Bound",252
7,"West Bound",153
7,"West Bound",3856
7,"West Bound",108
7,"West Bound",224
7,"West Bound",206
7,"West Bound",216
7,"West Bound",6365
7,"West Bound",227
7,"West Bound",241
7,"West Bound",244
7,"West Bound",242
7,"West Bound",240
7,"West Bound",214
7,"West Bound",248
7,"West Bound",246
7,"West Bound",247
7,"West Bound",217
7,"West Bound",249
7,"West Bound",213
7,"West Bound",16044
7,"West Bound",221
7,"West Bound",208
7,"West Bound",218
7,"West Bound",107
7,"West Bound",210
7,"West Bound",225
7,"West Bound",222
7,"West Bound",219
7,"West Bound",17075
7,"West Bound",75
7,"West Bound",17067
7,"West Bound",6638
7,"West Bound",6637
7,"West Bound",14873
8,"North Bound",5951
8,"North Bound",15872
8,"North Bound",5879
8,"North Bound",5926
8,"North Bound",5924
8,"North Bound",4615
8,"North Bound",5919
8,"North Bound",5918
8,"North Bound",5914
8,"North Bound",5913
8,"North Bound",5912
8,"North Bound",5911
8,"North Bound",5910
8,"North Bound",16050
8,"North Bound",5908
8,"North Bound",5907
8,"North Bound",5906
8,"North Bound",5905
8,"North Bound",5904
8,"North Bound",5903
8,"North Bound",5902
8,"North Bound",5900
8,"North Bound",5092
8,"North Bound",5090
8,"North Bound",5091
8,"North Bound",5088
8,"North Bound",5087
8,"North Bound",5086
8,"North Bound",5898
8,"North Bound",17378
8,"North Bound",5896
8,"North Bound",5895
8,"North Bound",5894
8,"North Bound",5893
8,"North Bound",5892
8,"North Bound",5889
8,"North Bound",17400
8,"North Bound",5887
8,"North Bound",14856
8,"North Bound",5885
8,"North Bound",5884
8,"North Bound",15874
8,"North Bound",5878
8,"North Bound",5876
8,"North Bound",14495
8,"North Bound",5874
8,"North Bound",5873
8,"North Bound",5872
8,"North Bound",5871
8,"North Bound",5870
8,"North Bound",5869
8,"North Bound",17231
8,"North Bound",15085
8,"North Bound",5866
8,"North Bound",17510
8,"North Bound",3681
8,"North Bound",5970
8,"North Bound",5967
8,"North Bound",5959
8,"North Bound",5954
8,"North Bound",5957
8,"North Bound",5966
8,"North Bound",15406
8,"North Bound",4614
8,"North Bound",5941
8,"North Bound",14911
8,"North Bound",5969
8,"North Bound",5921
8,"North Bound",5955
8,"North Bound",14909
8,"North Bound",15151
8,"North Bound",15363
8,"North Bound",5947
8,"North Bound",5093
8,"North Bound",5890
8,"North Bound",5891
8,"North Bound",5963
8,"North Bound",202
8,"North Bound",5936
8,"North Bound",5940
8,"North Bound",204
8,"North Bound",15356
8,"North Bound",17487
8,"North Bound",440
8,"North Bound",5877
8,"North Bound",5928
8,"North Bound",15274
8,"North Bound",5931
8,"North Bound",5950
8,"North Bound",15405
8,"North Bound",5901
8,"North Bound",4618
8,"North Bound",5933
8,"North Bound",15311
8,"North Bound",14777
8,"North Bound",5968
8,"North Bound",5961
8,"North Bound",14487
8,"North Bound",203
8,"North Bound",17390
8,"North Bound",5756
8,"North Bound",5956
8,"North Bound",14910
8,"North Bound",5952
8,"North Bound",5953
8,"North Bound",5960
8,"North Bound",5881
8,"North Bound",5917
8,"North Bound",8039
8,"South Bound",5776
8,"South Bound",15873
8,"South Bound",5848
8,"South Bound",15876
8,"South Bound",4448
8,"South Bound",4449
8,"South Bound",5804
8,"South Bound",5806
8,"South Bound",4642
8,"South Bound",5812
8,"South Bound",5813
8,"South Bound",5814
8,"South Bound",5815
8,"South Bound",5816
8,"South Bound",5817
8,"South Bound",17157
8,"South Bound",17123
8,"South Bound",5820
8,"South Bound",5821
8,"South Bound",5822
8,"South Bound",5823
8,"South Bound",17595
8,"South Bound",5825
8,"South Bound",5827
8,"South Bound",5150
8,"South Bound",17170
8,"South Bound",17060
8,"South Bound",17158
8,"South Bound",5155
8,"South Bound",16127
8,"South Bound",5829
8,"South Bound",5830
8,"South Bound",5831
8,"South Bound",15023
8,"South Bound",5833
8,"South Bound",5834
8,"South Bound",5835
8,"South Bound",5838
8,"South Bound",5839
8,"South Bound",5840
8,"South Bound",5841
8,"South Bound",5842
8,"South Bound",17373
8,"South Bound",15875
8,"South Bound",5850
